B	一	1.0:1	yi1	nhất	số một	one
Z	供	9.6:8	gong1 gong4	cung	dâng, nạp, cung cấp, cung phụng	supply, provide for; offer in worship
Z	絕	120.6:12	jue2	tuyệt	cắt đứt, dứt, cực kỳ, tuyệt kỹ, tuyệt diệu, tuyệt tình	cut, sever, break off, terminate
Z	千	24.1:3	qian1	thiên	ngàn	thousand; many, numerous; very
Z	客	40.6:9	ke4	khách	khách	guest, traveller; customer
Z	切	18.2:4	qie1 qie4 qi4	thiết	cần thiết	cut, mince, slice, carve
Z	集	172.4:12	ji2	tập	nhóm, hợp lại, nhiều bài thơ, văn gom lạị tụ tập	assemble, collect together
Z	稱	115.9:14	cheng1 cheng4 chen4	xưng	xưng hiệu, danh xưng	call; name, brand; address; say
Z	據	64.13:16	ju4	cứ	căn cứ, dựa theo	occupy, take possession of; base
Z	落	140.9:13	luo4 la4 lao4 luo1	lạc	sa xuống, lưu lạc, lạc nhạn	fall, drop; net income, surplus
Z	越	156.5:12	yue4 huo2	việt	vượt qua, càng, nước Việt	exceed, go beyond; the more ...
Z	竟	117.6:11	jing4	cánh	cuối cùng sẽ	finally, after all, at last
Z	盡	108.9:14	jin4 jin3	tận	tận cùng, hết, khổ tận cam lai	exhaust, use up; deplete
Z	待	60.6:9	dai4 dai1	trì	chờ đợi, duy trì	treat, entertain, receive; wait
Z	聞	128.8:14	wen2 wen4	văn	nghe, văn kỳ thanh bất kiến kỳ hình, kiến văn uyên bác	hear; smell; make known; news
Z	園	31.10:13	yuan2	viên	vườn, lạc viên	garden; park, orchard
Z	忘	61.3:7	wang4 wang2	vong	quên, mất, vong ân, vong quốc,	forget; neglect; miss, omit
Z	值	9.8:10	zhi2 zhi4	trực	thẳng	price
Z	產	100.6:11	chan3	sản	tài sản	give birth, bring forth, produce
Z	消	85.7:10	xiao1	tiêu	tiêu thụ	vanish, die out; melt away
Z	雙	172.10:18	shuang1	song	đôi, cặp, song thân	set of two, pair, couple; both
Z	紅	120.3:9	hong2 gong1 jiang4	hồng	màu đỏ, hồng nhan	red, vermillion; blush, flush
Z	座	53.7:10	zuo4	tọa	chỗ ngồi, an tọa	seat; stand, base
Z	展	44.7:10	zhan3	triễn	triễn khai, phát triễn	open, unfold; stretch, extend
Z	育	130.4:7	yu4 yo1	dục	dưỡng dục, dục anh	produce, give birth to; educate
Z	跑	157.5:12	pao3 pao2 bo2	bào	chạy, nhảy, trốn thoát, đi	run, flee, leave in hurry
Z	附	170.5:8	fu4 pou3 bu4 fu1	phụ	nhập vô, phụ đề	adhere to, append; rely on      near to
Z	嘛	30.11:14	ma5 ma5	ma	đay, gai, vừng, tê cóng, ma túy, Lạt Ma	final exclamatory particle
Z	執	32.8:11	zhi2	chấp	khăng khăng, cố chấp, chấp hành	hold in hand; keep; carry out
Z	唱	30.8:11	chang4	xướng	hát, khởi xướng, phu xướng phụ tùy	sing, chant, call; ditty, song
Z	技	64.4:7	ji4	kỷ	nghề, kỷ thuật	skill, ability, talent, ingenuity
Z	某	75.5:9	mou3	mỗ	ta, người nào đó	certain thing or person
Z	硬	112.7:12	ying4 geng3	ngạnh	cứng rắn, ương ngạnh	hard, firm, strong; obstinate
Z	斯	69.8:12	si1	tư	đó, ấy này, xé ra, tư văn (chỉ dáng vẻ thư sinh)	this, thus, such; to lop off; emphatic particle
Z	雲	173.4:12	yun2	vân	mây	clouds; yunnan province
Z	遊	162.9:13	you2	du	lãng du, du ngoạn, du lịch	wander, roam, travel
Z	息	61.6:10	xi1	tức	nghỉ ngơi, ngưng, hưu tức	rest, put stop to, end, cease
Z	助	19.5:7	zhu4	trợ	giúp, tương trợ	help, aid, assist
Z	須	181.3:12	xu1	tu	cần, tất tu (cần thiết)	must, have to, necessary; moment; whiskers
Z	苦	140.5:9	ku3 gu3	khổ	khổ, khó nhọc	bitter; hardship, suffering
Z	介	9.2:4	jie4	giới	người đứng giữa người đứng giữa	forerunner, herald, harbinger; to lie between; sea shell; to wear armor; (Hình người đứng giữa làm mai mối cho 2 kẻ xa lạ)
Z	效	66.6:10	xiao4	hiệu	hiệu quả, mô phỏng	result, effect; effectiveness
Z	質	154.8:15	zhi2  zhi4	chất	tính chất, chất lượng	matter, material, substance
Z	例	9.6:8	li4	lệ	thí dụ	precedent, example; regulation
Z	唉	30.7:10	ai1 ai4	ai	chao ôi! (lời than thở về sự đáng ghét)	alas
Z	職	128.12:18	zhi2 zhi4 te4	chức	chức phận	duty, profession; office, post
Z	復	60.9:12	fu4 fu4 fou4	phục	phục hợp, quang phục, phục hoàn	return; repeat; repeatedly
Z	輸	159.9:16	shu1 shu4	du, thâu	thua, chuyển vận, du nhập, thâu doanh (thua được)	transport, carry, haul
Z	節	118.7:13	jie2 jie1	tiết	thời tiết, tiết kiệm	knot, node, joint; section
Z	規	147.4:11	gui1 kui1 xu4 gui4	quy	quy tắc, phạm quy	rules, regulations, customs, law
Z	注	85.5:8	zhu4 zhou4	chú	chú ý, chú trọng	concentrate, focus, direct
Z	畢	102.6:11	bi4	tất	hoàn tất	end, finish, conclude; completed
Z	查	75.5:9	cha2 zha1	tra	tra xét, tra cứu, điều tra	investigate, examine, seek into
Z	熱	86.11:15	re4	nhiệt	nóng	hot; heat; fever; restless; zeal
Z	油	85.5:8	you2 you4	du	dầu, hỏa du (dầu lửa), quét sơn, khôn khéo	oil, fat, grease, lard; paints
Z	館	184.8:16	guan3	quán	quán trọ, cơ quan	public building
Z	態	61.10:14	tai4	thái	trạng thái, thể thái	manner, bearing, attitude
Z	停	9.9:11	ting2	đình	ngưng lại	stop, suspend, delay; suitable
Z	福	113.9:14	fu2 fu4	phúc	tốt lành	happiness, good fortune,blessing
Z	救	66.7:11	jiu4	cứu	cứu, cấp cứu, cứu nhân	save, rescue, relieve; help, aid
Z	倒	9.8:10	dao3 dao4	đảo	ngược lại	fall over; lie down; take turns
Z	親	147.9:16	qin1 qing4 xin1	thân	thân tình, thân tín	relatives, parents; intimate
Z	害	40.7:10	hai4 he2	hại	hại, phá hoại	injure, harm; destroy, kill
Z	亂	5.12:13	luan4	loạn	lộn xộn, khg yên ổn, loạn đảng	confusion, state of chaos; create chaos, revolt
Z	古	30.2:5	gu3	cổ	cũ, xưa	old, classic, ancient; (khẩu + thập: Chuyện kể qua mười cái miệng thì đã là chuyện xưa)
Z	步	77.3:7	bu4	bộ	bước, tản bộ, bình bộ thanh vân	step, pace; walk, stroll
Z	寶	40.17:20	bao3	bảo, bửu	quý trọng, bảo bối, bảo vật	treasure, jewel; precious, rare
Z	擊	64.13:17	ji2 ji1	kích	tập kích, du kích	strike, hit, beat; attack, fight
Z	舉	134.10:17	ju3	cử	đưa lên, đưa ra, đơn cử, tuyển cử	raise, lift up; recommend
Z	終	120.5:11	zhong1	chung	cuối cùng, tòng nhất vi chung	end; finally, in the end
Z	嗯	30.10:13	ng4 ng2 ng3	ân	này, hở, hử, sao?	final particle
Z	印	26.4:6	yin4	ấn	in, rặp khuôn, dấu ấn, ấn bản	print, seal, stamp, chop, mark
Z	限	170.6:9	xian4 wen3	hạn	hạn kỳ	boundary, limit, line
Z	依	9.6:8	yi1 yi3	y	dựa theo, y theo	rely on, be set in; consent, obey a wish
Z	斷	69.14:18	duan4	đoạn	cắt đứt, đoạn duyên, đoạn tuyệt	sever, cut off; interrupt
Z	輕	159.7:14	qing1 qing4	khinh	nhẹ, khinh trọng	light; easy, simple; gentle
Z	環	96.13:17	huan2 huan4	hoàn	vòng tròn, tuần hoàn, hoàn vũ	jade ring or bracelet; ring
Z	簡	118.12:18	jian3	giản	giản dị, đơn giản, giản thể	simple, terse, succinct; letter
Z	趣	156.8:15	qu4 cu4 qu1 cou3 zou1	thú	hứng thú, vui	what attracts one's attention
Z	志	61.3:7	zhi4	chí	chí hướng, hữu chí cánh thành	purpose, will, determination
Z	響	180.11:21	xiang3	hưỡng	âm hưỡng	make sound, make noise; sound
Z	隨	170.13:16	sui2	tùy	tùy theo, tùy ý	follow, listen to, submit; to accompany; subsequently, then
Z	練	120.9:15	lian4	luyện	luyện tập, huấn luyện	practice, drill, exercise, train
Z	續	120.15:21	xu4	tục	nối theo, tiếp tục, tục huyền	continue, carry on; succeed
Z	篇	118.9:15	pian1	thiên	phần, bài, trang, tờ rời	chapter, section, essay, article
Z	司	30.2:5	si1	ti	chủ	take charge of, control, manage; officer
Z	局	44.4:7	ju2	cục	bộ phận, cục diện	bureau, office; circumstance
Z	送	162.6:10	song4	tống	tặng, đưa, tống biệt, tặng tống	see off, send off;dispatch, give
Z	極	75.9:13	ji2	cực	tột độ, tận cùng, cực độ, Thái Cực đạo	extreme, utmost, furthest, final
Z	省	109.4:9	sheng3 xian3 xing3	tỉnh	tỉnh lỵ, suy xét lại, phản tỉnh	province; save, economize
Z	源	85.10:13	yuan2	nguyên	bình nguyên, thảo nguyên	spring; source, head; surname
Z	陽	170.9:12	yang2	dương	thái dương, âm dương	"male" principle; light; sun
Z	幹	51.10:13	gan4 han2	cán	làm, tài cán, cán sự	trunk of tree or of human body
Z	習	124.5:11	xi2	tập	làm cho quen	practice; flapping wings
Z	羅	122.14:19	luo2 luo1 luo5	la	lưới, giăng lưới, tìm kiếm, bày ra, la bàn, la liệt	net for catching birds; gauze
Z	武	77.4:8	wu3	võ	võ lực, võ đoán, văn võ song toàn	military; martial, warlike
Z	免	10.5:7	mian3	miễn	khỏi, miễn dịch	spare; excuse from; evade
Z	疑	103.9:14	yi2 ni3 ning2	nghi	ngờ, chưa tin	doubt, question, suspect
Z	拉	64.5:8	la1 la2 la3 la4	la	lôi kéo	pull, drag; seize, hold;lengthen
Z	克	10.5:7	ke4	khắc	đảm đang, gánh vác, háo thắng	gram; overcome; transliteration
Z	仍	9.2:4	reng2	nhưng	dựa vài, chiếu theo	yet, still, as ever; again; keep Ếing, continuing
Z	樓	75.11:15	lou2 l2	lâu	lầu đài, Hồng Lâu mộng	building of two or more stories
Z	佛	9.5:7	fo2 fu2	phật	chỉ đấng tu hành giác ngộ, Phật Thích Ca, phật học	buddha (contraction of MC bhiêtdha )
Z	低	9.5:7	di1	đê	thấp, cúi xuống, cao đê (cao thấp), đê đầu tư cố hương	low; to lower, hang, bend, bow
Z	廣	53.12:15	guang3	quảng	rộng rãi, quảng bá, tiếng Quảng Đông	broad, wide, extensive
Z	煩	86.9:13	fan2	phiền	phiền não, phiền muộn	bother, vex, trouble;troublesome
Z	顯	181.14:23	xian3	hiển	hiện ra, hiển thiện, hiển thánh	manifest, display; evident,clear
Z	碼	112.10:15	ma3	mã	mã hiệu, mã số	number, numerals; yard; symbol
Z	率	95.6:11	lshuai4 le4	suất	dẫn, theo, coi thường	to lead; ratio; rate; limit
Z	聖	128.7:13	sheng4	thánh	thánh nhân, tài giỏi, cao siêu, chỉ vua	holy, sacred; sage
Z	壞	32.16:19	huai4	hoại	xấu, phá hoại	bad, spoil(ed), ruin, destroy
Z	初	18.5:7	chu1	sơ	thuở ban đầu, ban sơ, sơ sinh	beginning, initial, primary
Z	具	12.6:8	ju4	cụ	công cụ, văn cụ	tool, implement; draw up, write
Z	預	181.4:13	yu4	dự	đoán, sẽ đến, dự bị, dự báo	prepare, arrange; in advance
Z	呀	30.4:7	ya1 ya5	nha	trợ từ chỉ sự bất ngờ. Hài nhi nha: con ạ!	particle used express surprise
Z	眾	109.6:11	zhong4	chúng	số đông, đại chúng	masses, people, multitude, crowd
Z	責	154.4:11	ze2 zhai4	trách	khiển trách, trách móc, rầy la	one's responsibility, one's duty
Z	爭	87.4:8	zheng1 zheng4	tranh	tranh đấu, tranh hùng	dispute, fight, contend, strive
Z	兵	12.5:7	bing1	binh	binh sĩ	soldier, troops
Z	智	72.8:12	zhi4 zhi1	trí	trí mưu	wisdom, knowledge, intelligence
Z	誤	149.7:14	wu4	ngộ	hiểu lầm, ngộ nhận	err, make mistake; interfere
Z	境	32.11:14	jing4	cảnh	tình trạng, cảnh giới, hoàn cảnh	boundery, frontier; area, region
Z	順	181.3:12	shun4	thuận	tuân theo, thuận hòa, hiếu thuận	obey, submit to, go along with
Z	野	166.4:11	ye3	dã	hoang dã	open country, field; wilderness
Z	楚	75.9:13	chu3	sở	khóm cây nhỏ, bụi gai, bóng choáng, khổ sở, nước Sở	name of feudal state; clear
Z	貴	154.5:12	gui4	quý	đắt, sang	expensive, costly, valuable
Z	負	154.2:9	fu4	phụ	cô phụ, phụ ân	load, burden; carry, bear
Z	壓	32.14:17	ya1 ya4	áp	áp chế	press; oppress; crush; pressure
Z	史	30.2:5	shi3	sử	lịch sử	history, chronicle, annals
Z	適	162.11:15	shi4 di2 ti4 zhe2	thích	thích hợp	match, comfortable; just
Z	係	9.7:9	xi4	hệ	quan hệ, hệ lụy	bind, tie up; involve, relation
Z	測	85.9:12	ce4	trắc	trắc nghiệm	measure, estimate, conjecture
Z	懷	61.16:19	huai2	hoài	hoài cổ	bosom, breast; carry in bosom
Z	迎	162.4:8	ying2 ying4	nghênh	đón	receive, welcome, greet
Z	配	164.3:10	pei4	phối	phối ngẫu, phân phối	match, pair; equal; blend
Z	魔	194.11:21	mo2	ma	ma, quỷ, sức lôi cuốn	demon, evil spirits; magic power
Z	慢	61.11:14	man4	mạn	chậm	slow(ly), leisurely, sluggish
Z	哇	30.6:9	wa1 wa5	oa	ói ra, thổ ra, khóc oa oa	vomit; cry of an infant
Z	懂	61.13:16	dong3	dổng	biết, hiểu	understand, comprehend
Z	嗚	30.10:13	wu1	ô	tiếng than	sound of crying, sobbing
Z	亦	8.4:6	yi4	diệc	cũng, cũng là	also, too; likewise
Z	味	30.5:8	wei4	vị	mùi, vị	taste, smell, odor; delicacy
Z	評	149.5:12	ping2	bình	bình luận, phê bình	appraise, criticize, evaluate
Z	舞	136.8:14	wu3	vũ	vũ trường, vũ công	dance, posture, prance; brandish
Z	細	120.5:11	xi4	tế	nhỏ, mịn	fine, tiny; slender, thin
Z	醫	164.11:18	yi1	y	chữa bệnh, thầy thuốc	cure, heal; doctor, medical
Z	帝	50.6:9	di4	đế	hoàng đế	supreme ruler, emperor; god
Z	屬	44.18:21	shu3 zhu3	thuộc	thuộc về	class, category, type; belong to
Z	句	30.2:5	ju4 gou1	cú	câu, cú pháp	sentence
Z	戀	61.19:23	lian4	luyến	luyến ái	love; long for, yearn for; love
Z	敗	66.7:11	bai4	bại	thua	be defeated, decline, fail
Z	宜	40.5:8	yi2	nghi	nên	suitable, right, fitting, proper
Z	楊	75.9:13	yang2	dương	họ Dương	willow, poplar, aspen; surname
Z	甲	102.0:5	jia3	giáp	đứng đầu	armor, shell; fingernails; first
Z	追	162.6:10	zhui1 dui1 tui1	truy	rượt theo	pursue, chase after; expel
Z	灌	85.18:21	guan4 huan4	quán	tưới, dẫn nước, rót vào, ùa vào	pour; water; irrigate, flood
Z	春	72.5:9	chun1 chun3	xuân	mùa xuân	spring; wanton;(nhật + tam + nhân: Ngày xuân, 3 người cùng đi dạo)
Z	左	48.2:5	zuo3	tả	trái, họ Tả	left; east; unorthodox, improper
Z	敢	66.8:12	gan3	cảm	bạo dạn, dám làm	dare, venture; be bold, be brave
Z	靈	173.16:24	ling2 ling4	linh	linh hồn	spirit, soul; spiritual world
Z	狂	94.4:7	kuang2 jue2	cuồng	điên rồ, cuồng, mãnh liệt, dữ dội	insane, mad; violent; wild
Z	際	170.11:14	ji4	tế	quốc tế	border, boundary, juncture
Z	群	123.7:13	qun2	quần	hợp quần	group, crowd, multitude, mob
Z	族	70.7:11	zu2 zou4 cou4	tộc	gia tộc	family clan, ethnic group, tribe
Z	騎	187.8:18	qi2 ji4	kỵ	cưỡi, kỵ binh	ride horseback; mount; cavalry
Z	項	181.3:12	xiang4	hạn	mục, thứ	neck, nape of neck; sum; funds
Z	戲	62.13:17	xi4 xi1	hí	chọc ghẹo, xuất hát, hí trường	theatrical play, show
Z	遇	162.9:13	yu4	ngộ	gặp nhằm, tao ngộ	meet, come across, encounter
Z	狗	94.5:8	gou3	cẩu	chó	dog, canis familiaris
Z	佳	9.6:8	jia5	giai	người đẹp, giai lệ	good, auspicious; beautiful; delightful
Z	博	24.10:12	bo2	bác	uyên bác	gamble, play games; wide, broad
Z	右	30.2:5	you4	hữu	bên phải	right; west; right-wing
Z	痛	104.7:12	tong4	thống	thống khổ, thống khoái	pain, ache; sorry, sad; bitter
Z	營	86.13:17	ying2 cuo1	dinh, doanh	doanh trại, kinh doanh	encampment, barracks; manage
Z	妹	38.5:8	mei4	muội	em gái	younger sister
Z	康	53.8:11	kang1	khang	khỏe mạnh, an khang	peaceful, quiet; happy, healthy
Z	善	30.9:12	shan4	thiện	hiền, thiện ác, lành, khéo	good, virtuous, charitable, kind
Z	徵	60.12:15	zheng1 zhi3	trưng	trưng cầu dân ý, đặc trưng	summon, recruit; musical note
Z	歷	77.12:16	li4	lịch	trải qua	take place, past, history
Z	官	40.5:8	guan1	quan	quan	official, public servant
Z	爾	89.10:14	er3	nhĩ	mày, ngươi; vậy, tiếng dứt câu	you; that, those; final particle
Z	按	64.6:9	an4	an	an bày, dựa theo (.. kế hoạch, v.v)	put hand on,press down with hand
Z	編	120.9:15	bian1 bian4 bian3	Biên	đan, bện, tết lại, sắp đặt, biên tập	knit, weave; arrange; compile
Z	病	104.5:10	bing4	bịnh, bệnh	bịnh hoạn	illness, sickness, disease
Z	護	149.14:21	hu4	hộ	bao che, bảo hộ	protect, guard, defend, shelter
Z	補	145.7:12	bu3	bổ	bổ dưỡng, vá, thêm, bổ ích	mend, patch, fix, repair, restore
Z	擇	64.13:16	ze2 zhai2	trạch	chọn lựa, phân biệt, trạch cát (chọn ngày tốt)	select, choose, pick out
Z	抓	64.4:7	zhua1 zhao1	trảo	giơ tay ra chụp bắt, nha trảo	scratch; clutch, seize, grab
Z	歲	77.9:13	sui4	tuế	tuổi, năm	year; age; harvest
Z	隻	172.2:10	zhi1	chích	chiếc, nhất chích = 1 cái, 1 con	single, one of pair, lone
Z	領	181.5:14	ling3	lãnh	nhận, tâm lãnh, lãnh thưởng	neck; collar; lead, guide
Z	尋	41.9:12	xun2 xin2	tầm	tìm kiếm, vạn lý tầm phu	seek, search, look for; ancient
Z	溫	85.10:13	wen1	ôn	ấm, ôn nhu, ôn hòa từ ái	lukewarm, warm; tepid, mild
Z	養	184.6:15	yang3 yang4	dưỡng	nuôi dưỡng, dưỡng dục, dưỡng phụ	raise, rear, bring up; support
Z	守	40.3:6	shou3 shou4	thủ	giữ lại, thủ tiết, công thủ	defend, protect, guard, conserve
Z	君	30.4:7	jun1	quân	vua, chỉ người đàn ông	sovereign, monarch, ruler, chief
Z	居	44.5:8	ju1 ji1	cư	ở, an cư lạc nghiệp	live, dwell, reside, sit
Z	謂	149.9:16	wei4	vị	nói, gọi là, vị ngữ	say, tell; call, name; be called
Z	異	102.7:11	yi4	dị	khác biệt, đồng âm dị nghĩa, quái dị	different, unusual, strange
Z	優	9.15:17	you1	ưu	hơn	superior, excellent; actor
Z	跳	157.6:13	tiao4 tiao2 tao2 diao4	khiêu	nhảy, vượt	jump, leap, vault, bounce; dance
Z	拜	64.5:9	bai4	bái	lạy	do obeisance, bow, kowtow
Z	爛	86.17:21	lan4	lạn	nát bấy, thối, rữa, rách nát, vụn, nhừ, lộn xộn	rotten, spoiled, decayed
Z	封	41.6:9	feng1	phong	phong tước	letter, envelope; feudal
Z	惡	61.8:12	e4 wu4 wu1	ác	ác độc, xấu	evil, wicked, bad, foul
Z	良	138.1:7	liang2 liang3	lương	tốt, lương thiện, lương tâm	good, virtuous, respectable
Z	模	75.11:15	mo2 mu2	mô	mô phạm, mô phỏng	model, standard, pattern; copy
Z	狀	94.4:8	zhuang4	trạng	trạng thái, tình trạng	form; appearance; shape;official
Z	浪	85.7:10	lang4 lang2	lãng	đợt sóng, hải lãng (sóng biển)	wave; wasteful, reckless
Z	聊	128.5:11	liao2 liu2	liêu	tạm, một chút, dựa vào, chuyện phiếm	somewhat, slightly, at least
Z	增	32.12:15	zeng1	tăng	thêm vô, tăng trưởng	increase, add to, augment
Z	核	75.6:10	he2 hu2	hạch	hột, hạch, xem xét kỹ, hạt nhân	seed, kernel, core, nut; atom
Z	激	85.13:16	ji1 jiao4 jiao1	kích	kích động, khích tướng	arouse, excite, incite; quickly
Z	維	120.8:14	wei2 yi2	duy	duy nhất, duy tân, tiếp nối, giữ gìn, bảo toàn	maintain, preserve, safeguard
Z	陸	170.8:11	lu4 liu4	lục	đất liền, lục quân, đại lục	land, continental; army
Z	吳	30.4:7	wu2	ngô	họ Ngô, nước Ngô	one of warring states; surname
Z	忙	61.3:6	mang2	mang	bận	busy, pressed for time; hustling
Z	詞	149.5:12	ci2	từ	từ, từ ngữ	words; phrase, expression
Z	劇	18.13:15	ju4	cứ	căn cứ, dựa theo, cứ điểm	theatrical plays, opera, drama
Z	宿	40.8:11	su4 xiu3 xiu4	túc	đỗ lại	stop, rest, lodge, stay overnight; constellation
Z	急	61.5:9	ji2	cấp	gấp, khẩn cấp	quick, quickly; urgent, pressing
Z	啥	30.8:11	sha4	xá	gì nào? cái gì?	what?
Z	抱	64.5:8	bao4	bão	ôm, ôm ấp, hoài bão	embrace, hold in arms, enfold
Z	靜	174.8:16	jing4	tịnh	yên ả, yên tịnh	quiet, still, motionless; gentle
Z	攻	66.3:7	gong1	công	công phá, công thủ	attack, assault; criticize
Z	亞	7.6:8	ya4 ya1	á	hạng hai, châu á	asia; second
Z	江	85.3:6	jiang1	giang	sông lớn	large river; yangzi; surname
Z	致	133.3:10	zhi4 zhui4	chí	tới	send, deliver, present; cause
Z	陣	170.7:10	zhen4	trận	mặt trận, một quãng thời gian	column, row or file of troops
Z	嚴	30.17:20	yan2	nghiêm	nghiêm nghị, nghiêm trang, có oai nghi khiến người sợ	strict, rigorous, rigid; stern
Z	宗	40.5:8	zong1	tôn, tông	dòng họ, giáo phái, tôn phái, tổ tông	lineage, ancestry; ancestor, clan
Z	警	149.13:20	jing3	cảnh	cảnh sát, cảnh cáo	guard, watch; alert, alarm
Z	壘	32.15:18	lei3 lei4 lei2 l4	lũy	thành đắp bằng đất, thành lũy	rampart, military wall
Z	夫	37.1:4	fu1 fu2	phu	đàn ông, chồng	man, male adult, husband; those
